path,sigma_px,offset_px,distance_px,x,y,red,green,blue,saturation,value
G,1.2,1,1.25,400.0,451.25,228.57966960278196,228.57751918693955,228.5763870971757,1.436044426853394e-05,228.57966960278196
G,1.2,1,1.5,400.0,451.5,227.19198548095852,227.1880504600078,227.18597453386772,2.645756661739325e-05,227.19198548095852
G,1.2,1,1.75,400.0,451.75,225.80430135913505,225.798581733076,225.79556197055973,3.8703375102770024e-05,225.80430135913505
G,1.2,1,2.0,400.0,452.0,224.41661723731158,224.40911300614417,224.4051494072517,5.110062793498222e-05,224.41661723731158
G,1.2,1,2.25,400.0,452.25,222.68152635276516,222.65751014936995,222.64443016434635,0.0001665885312823308,222.68152635276516
G,1.2,1,2.5,400.0,452.5,220.9464354682187,220.90590729259577,220.88371092144095,0.0002838902860995954,220.9464354682187
G,1.2,1,2.75,400.0,452.75,219.21134458367226,219.15430443582156,219.12299167853558,0.0004030489631112571,219.21134458367226
G,1.2,1,3.0,400.0,453.0,217.47625369912583,217.40270157904735,217.3622724356302,0.0005241090075670354,217.47625369912583
G,1.2,1,3.25,400.0,453.25,215.09832959132953,214.97640528491067,214.90355143182308,0.0009055307862061002,215.09832959132953
G,1.2,1,3.5,400.0,453.5,212.72040548353326,212.55010899077396,212.44483042801596,0.0012954801157457653,212.72040548353326
G,1.2,1,3.75,400.0,453.75,210.34248137573695,210.1238126966373,209.98610942420882,0.0016942462083612162,210.34248137573695
G,1.2,1,4.0,400.0,454.0,207.96455726794068,207.69751640250058,207.5273884204017,0.0021021315039548966,207.96455726794068
G,1.2,1,4.25,400.0,454.25,204.54843220589964,204.4431998799244,204.3076784646173,0.0011770011565768882,204.54843220589964
G,1.2,1,4.5,400.0,454.5,201.13230714385858,201.1888833573482,201.08796850883294,0.0005015925672991391,201.1888833573482
G,1.2,1,4.75,400.0,454.75,197.71618208181755,197.93456683477203,197.8682585530486,0.0011033179118065657,197.93456683477203
G,1.2,1,5.0,400.0,455.0,194.3000570197765,194.68025031219582,194.6485485972642,0.001952911462819903,194.68025031219582
G,1.2,1,5.25,400.0,455.25,189.08912545144474,190.80617486442785,191.28627728344742,0.011486196831291467,191.28627728344742
G,1.2,1,5.5,400.0,455.5,183.878193883113,186.9320994166598,187.92400596963057,0.021528979576837002,187.92400596963057
G,1.2,1,5.75,400.0,455.75,178.66726231478123,183.0580239688918,184.56173465581372,0.031937673061130496,184.56173465581372
G,1.2,1,6.0,400.0,456.0,173.45633074644948,179.18394852112382,181.19946334199693,0.04273264640377558,181.19946334199693
G,1.2,1,6.25,400.0,456.25,166.52044901304356,175.64074502411518,179.01402363913866,0.06979103855729193,179.01402363913866
G,1.2,1,6.5,400.0,456.5,159.58456727963764,172.09754152710656,176.8285839362804,0.09751826471028346,176.8285839362804
G,1.2,1,6.75,400.0,456.75,152.64868554623172,168.55433803009794,174.64314423342216,0.12593943371629515,174.64314423342216
G,1.2,1,7.0,400.0,457.0,145.7128038128258,165.01113453308932,172.4577045305639,0.15508092717886207,172.4577045305639
G,1.2,1,7.25,400.0,457.25,139.23826549327157,163.13812578211193,172.37143549302775,0.19221960938589724,172.37143549302775
G,1.2,1,7.5,400.0,457.5,132.7637271737173,161.26511703113454,172.2851664554916,0.22939548479343005,172.2851664554916
G,1.2,1,7.75,400.0,457.75,126.28918885416309,159.39210828015717,172.19889741795546,0.2666086093011493,172.19889741795546
G,1.2,1,8.0,400.0,458.0,119.81465053460886,157.51909952917978,172.11262838041932,0.30385903892082,172.11262838041932
G,1.2,1,8.25,400.0,458.25,115.97589541964138,157.54331413536124,173.46342633864293,0.3314100968279727,173.46342633864293
G,1.2,1,8.5,400.0,458.5,112.13714030467388,157.56752874154273,174.81422429686657,0.35853537802367574,174.81422429686657
G,1.2,1,8.75,400.0,458.75,108.29838518970638,157.59174334772422,176.16502225509018,0.38524467681848706,176.16502225509018
G,1.2,1,9.0,400.0,459.0,104.4596300747389,157.6159579539057,177.51582021331382,0.41154748940565494,177.51582021331382
G,1.2,1,9.25,400.0,459.25,103.39453427934421,158.55561979789888,178.87247568718055,0.42196509618302164,178.87247568718055
G,1.2,1,9.5,400.0,459.5,102.32943848394956,159.49528164189206,180.22913116104735,0.4322258681227784,180.22913116104735
G,1.2,1,9.75,400.0,459.75,101.2643426885549,160.43494348588524,181.58578663491414,0.4423333204368516,181.58578663491414
G,1.2,1,10.0,400.0,460.0,100.19924689316022,161.37460532987842,182.94244210878088,0.45229086406543134,182.94244210878088
G,1.2,1,10.25,400.0,460.25,101.19462242940267,162.7111121301017,183.9924872988626,0.4500067697599508,183.9924872988626
G,1.2,1,10.5,400.0,460.5,102.18999796564512,164.047618930325,185.04253248894435,0.4477485981675558,185.04253248894435
G,1.2,1,10.75,400.0,460.75,103.18537350188757,165.3841257305483,186.09257767902608,0.4455159104740733,186.09257767902608
G,1.2,1,11.0,400.0,461.0,104.18074903813002,166.72063253077158,187.14262286910778,0.4433082777139624,187.14262286910778
G,1.2,1,11.25,400.0,461.25,107.89254057279138,169.45199252750837,189.21306878662944,0.4297828301994355,189.21306878662944
G,1.2,1,11.5,400.0,461.5,111.60433210745273,172.18335252424515,191.28351470415106,0.4165501806046081,191.28351470415106
G,1.2,1,11.75,400.0,461.75,115.31612364211409,174.9147125209819,193.35396062167268,0.40360092303592293,193.35396062167268
G,1.2,1,12.0,400.0,462.0,119.02791517677545,177.6460725177187,195.4244065391943,0.39092605020702353,195.4244065391943
G,1.2,1,12.25,400.0,462.25,127.09160298953532,182.96474717778497,199.68105471555486,0.36352698471781925,199.68105471555486
G,1.2,1,12.5,400.0,462.5,135.15529080229516,188.28342183785125,203.93770289191536,0.33727168205907515,203.93770289191536
G,1.2,1,12.75,400.0,462.75,143.21897861505502,193.60209649791753,208.19435106827586,0.31208998764770823,208.19435106827586
G,1.2,1,13.0,400.0,463.0,151.2826664278149,198.9207711579838,212.45099924463642,0.28791736934306655,212.45099924463642
G,1.2,1,13.25,400.0,463.25,162.0119654863974,205.45853771952534,217.5587694059326,0.2553186160742298,217.5587694059326
G,1.2,1,13.5,400.0,463.5,172.74126454497988,211.99630428106684,222.66653956722877,0.2242154349696316,222.66653956722877
G,1.2,1,13.75,400.0,463.75,183.4705636035624,218.5340708426084,227.77430972852494,0.19450721276585758,227.77430972852494
G,1.2,1,14.0,400.0,464.0,194.19986266214488,225.0718374041499,232.8820798898211,0.16610216314616041,232.8820798898211
G,1.2,1,14.25,400.0,464.25,201.94061187379754,229.44804269006048,236.095968628259,0.14466725947464273,236.095968628259
G,1.2,1,14.5,400.0,464.5,209.68136108545013,233.824247975971,239.30985736669686,0.12380808967616694,239.30985736669686
G,1.2,1,14.75,400.0,464.75,217.42211029710273,238.20045326188153,242.52374610513476,0.10350176513086845,242.52374610513476
G,1.2,1,15.0,400.0,465.0,225.1628595087554,242.5766585477921,245.73763484357264,0.08372659461752523,245.73763484357264
G,1.2,1,15.25,400.0,465.25,225.80430498827155,242.81708673533015,245.82217108648615,0.08143230535203365,245.82217108648615
G,1.2,1,15.5,400.0,465.5,226.44575046778775,243.05751492286822,245.9067073293997,0.07913959351886807,245.9067073293997
G,1.2,1,15.75,400.0,465.75,227.08719594730394,243.29794311040627,245.99124357231327,0.07684845749174873,245.99124357231327
G,1.2,1,16.0,400.0,466.0,227.7286414268201,243.5383712979443,246.07577981522678,0.07455889564663033,246.07577981522678
G,1.2,1,16.25,400.0,466.25,220.734250814794,239.43572016364695,243.05337828425874,0.09182808989127404,243.05337828425874
G,1.2,1,16.5,400.0,466.5,213.7398602027679,235.3330690293496,240.03097675329067,0.10953218166314174,240.03097675329067
G,1.2,1,16.75,400.0,466.75,206.7454695907418,231.23041789505223,237.00857522232263,0.12768780877735306,237.00857522232263
G,1.2,1,17.0,400.0,467.0,199.7510789787157,227.12776676075487,233.98617369135457,0.1463124686922636,233.98617369135457
G,1.2,1,17.25,400.0,467.25,188.60474926421452,220.52636705604965,229.22836576500237,0.1772189770895714,229.22836576500237
G,1.2,1,17.5,400.0,467.5,177.4584195497133,213.9249673513444,224.47055783865017,0.20943565490993818,224.47055783865017
G,1.2,1,17.75,400.0,467.75,166.31208983521213,207.32356764663916,219.712749912298,0.2430476160277527,219.712749912298
G,1.2,1,18.0,400.0,468.0,155.16576012071096,200.72216794193395,214.9549419859458,0.27814750995184834,214.9549419859458
G,1.2,1,18.25,400.0,468.25,146.06805729003213,195.20646939172377,211.1025060418974,0.3080704723560123,211.1025060418974
G,1.2,1,18.5,400.0,468.5,136.9703544593533,189.6907708415136,207.250070097849,0.3391058714977251,207.250070097849
G,1.2,1,18.75,400.0,468.75,127.87265162867445,184.17507229130342,203.39763415380057,0.37131691742302847,203.39763415380057
G,1.2,1,19.0,400.0,469.0,118.77494879799562,178.65937374109325,199.5451982097522,0.40477170153127323,199.5451982097522
G,1.2,2,0.0,399.0,450.0,234.7637623231372,234.7637623231372,234.7637623231372,0.0,234.7637623231372
G,1.2,2,0.25,399.0,450.25,233.5101399570301,233.5100461793192,233.50999910160442,6.032090328497691e-07,233.5101399570301
G,1.2,2,0.5,399.0,450.5,232.25651759092295,232.2563300355012,232.25623588007159,1.21292979973277e-06,232.25651759092295
G,1.2,2,0.75,399.0,450.75,231.0028952248158,231.0026138916832,231.00247265853875,1.8292683156245063e-06,231.0028952248158
G,1.2,2,1.0,399.0,451.0,229.7492728587087,229.7488977478652,229.74870943700597,2.452332909374955e-06,229.7492728587087
G,1.2,2,1.25,399.0,451.25,228.34772573764602,228.34554828693024,228.34440804290222,1.4529134166245953e-05,228.34772573764602
G,1.2,2,1.5,399.0,451.5,226.94617861658335,226.94219882599526,226.94010664879846,2.67551003586149e-05,226.94617861658335
G,1.2,2,1.75,399.0,451.75,225.54463149552066,225.5388493650603,225.5358052546947,3.913301224431554e-05,225.54463149552066
G,1.2,2,2.0,399.0,452.0,224.143084374458,224.1354999041253,224.13150386059098,5.1665720132905016e-05,224.143084374458
G,1.2,2,2.25,399.0,452.25,222.3986958438439,222.374812550736,222.36151381432938,0.00016718636489052393,222.3986958438439
G,1.2,2,2.5,399.0,452.5,220.65430731322982,220.61412519734668,220.59152376806782,0.0002845335127443554,220.65430731322982
G,1.2,2,2.75,399.0,452.75,218.90991878261573,218.85343784395735,218.82153372180625,0.00040375082728551524,218.90991878261573
G,1.2,2,3.0,399.0,453.0,217.16553025200164,217.09275049056805,217.05154367554468,0.0005248833750213252,217.16553025200164
G,1.2,2,3.25,399.0,453.25,214.76848193505077,214.65332295451785,214.57753455786963,0.0008890847272408046,214.76848193505077
G,1.2,2,3.5,399.0,453.5,212.3714336180999,212.21389541846764,212.1035254401946,0.0012615076017571541,212.3714336180999
G,1.2,2,3.75,399.0,453.75,209.97438530114906,209.7744678824174,209.62951632251958,0.001642433567003235,209.97438530114906
G,1.2,2,4.0,399.0,454.0,207.57733698419818,207.3350403463672,207.15550720484453,0.0020321571973233744,207.57733698419818
G,1.2,2,4.25,399.0,454.25,204.0962538256863,204.06107736655625,203.9033145609986,0.0009453346696528072,204.0962538256863
G,1.2,2,4.5,399.0,454.5,200.61517066717437,200.78711438674532,200.6511219171527,0.0008563483772158741,200.78711438674532
G,1.2,2,4.75,399.0,454.75,197.13408750866247,197.51315140693436,197.39892927330678,0.0019191830800719635,197.51315140693436
G,1.2,2,5.0,399.0,455.0,193.65300435015058,194.2391884271234,194.14673662946086,0.00301784661334056,194.2391884271234
G,1.2,2,5.25,399.0,455.25,188.30119621713953,190.37409208822692,190.75399570579114,0.012858443565369268,190.75399570579114
G,1.2,2,5.5,399.0,455.5,182.94938808412846,186.50899574933044,187.36125478212142,0.023547380183397217,187.36125478212142
G,1.2,2,5.75,399.0,455.75,177.5975799511174,182.64389941043396,183.96851385845173,0.034630566794903915,183.96851385845173
G,1.2,2,6.0,399.0,456.0,172.24577181810633,178.77880307153748,180.575772934782,0.04613022545213856,180.575772934782
G,1.2,2,6.25,399.0,456.25,165.17061287052002,175.32889710924096,178.42270999410115,0.07427360073176371,178.42270999410115
G,1.2,2,6.5,399.0,456.5,158.09545392293367,171.87899114694443,176.2696470534203,0.10310449606209715,176.2696470534203
G,1.2,2,6.75,399.0,456.75,151.02029497534733,168.4290851846479,174.11658411273945,0.1326484163187891,174.11658411273945
G,1.2,2,7.0,399.0,457.0,143.945136027761,164.97917922235138,171.9635211720586,0.16293214370891898,171.9635211720586
G,1.2,2,7.25,399.0,457.25,137.47614463804112,163.2435954235853,171.97917751492753,0.20062331600516928,171.97917751492753
G,1.2,2,7.5,399.0,457.5,131.00715324832123,161.50801162481923,171.99483385779644,0.23830762639861264,171.99483385779644
G,1.2,2,7.75,399.0,457.75,124.53816185860131,159.77242782605316,172.01049020066534,0.27598507676295436,172.01049020066534
G,1.2,2,8.0,399.0,458.0,118.06917046888142,158.0368440272871,172.02614654353425,0.3136556689712169,172.02614654353425
G,1.2,2,8.25,399.0,458.25,114.39044644462368,158.1049277503464,173.4501315457934,0.34049951173186105,173.4501315457934
G,1.2,2,8.5,399.0,458.5,110.71172242036596,158.17301147340572,174.87411654805248,0.36690618025255767,174.87411654805248
G,1.2,2,8.75,399.0,458.75,107.03299839610821,158.24109519646504,176.29810155031157,0.3928862678900523,176.29810155031157
G,1.2,2,9.0,399.0,459.0,103.35427437185048,158.30917891952436,177.72208655257072,0.41845002848715723,177.72208655257072
G,1.2,2,9.25,399.0,459.25,102.52606707674202,159.1950131185711,179.1006979299383,0.42755071162900327,179.1006979299383
G,1.2,2,9.5,399.0,459.5,101.69785978163355,160.08084731761784,180.47930930730593,0.43651236160001883,180.47930930730593
G,1.2,2,9.75,399.0,459.75,100.8696524865251,160.96668151666455,181.85792068467356,0.44533814030885877,181.85792068467356
G,1.2,2,10.0,399.0,460.0,100.04144519141664,161.8525157157113,183.23653206204114,0.4540311145075366,183.23653206204114
G,1.2,2,10.25,399.0,460.25,101.32606741491472,163.22551894276967,184.37538946221227,0.4504360494615715,184.37538946221227
G,1.2,2,10.5,399.0,460.5,102.6106896384128,164.59852216982804,185.51424686238337,0.44688512405987557,185.51424686238337
G,1.2,2,10.75,399.0,460.75,103.89531186191088,165.97152539688642,186.6531042625545,0.4433775303529528,186.6531042625545
G,1.2,2,11.0,399.0,461.0,105.17993408540896,167.3445286239448,187.7919616627256,0.43991247999042615,187.7919616627256
G,1.2,2,11.25,399.0,461.25,109.2439909197004,170.29736216402802,190.02938297232816,0.42512053025184865,190.02938297232816
G,1.2,2,11.5,399.0,461.5,113.30804775399184,173.25019570411126,192.26680428193072,0.41067285027610684,192.26680428193072
G,1.2,2,11.75,399.0,461.75,117.37210458828326,176.2030292441945,194.5042255915333,0.39655755944979104,194.5042255915333
G,1.2,2,12.0,399.0,462.0,121.43616142257471,179.15586278427776,196.74164690113585,0.38276331760302235,196.74164690113585
G,1.2,2,12.25,399.0,462.25,129.87259966422465,184.7247034583111,201.09125328659843,0.35416087203391106,201.09125328659843
G,1.2,2,12.5,399.0,462.5,138.30903790587456,190.29354413234446,205.44085967206098,0.3267695719018452,205.44085967206098
G,1.2,2,12.75,399.0,462.75,146.7454761475245,195.8623848063778,209.79046605752356,0.3005140848140946,209.79046605752356
G,1.2,2,13.0,399.0,463.0,155.18191438917444,201.43122548041117,214.14007244298614,0.2753251989746527,214.14007244298614
G,1.2,2,13.25,399.0,463.25,165.98612274628846,207.96586981566065,219.1646597279844,0.24264193436888198,219.1646597279844
G,1.2,2,13.5,399.0,463.5,176.79033110340248,214.50051415091013,224.18924701298266,0.21142368129206188,224.18924701298266
G,1.2,2,13.75,399.0,463.75,187.5945394605165,221.03515848615962,229.21383429798095,0.18157409636697072,229.21383429798095
G,1.2,2,14.0,399.0,464.0,198.39874781763052,227.5698028214091,234.2384215829792,0.15300510276300872,234.2384215829792
G,1.2,2,14.25,399.0,464.25,205.60951880271512,231.5924957420748,237.24439933049052,0.13334300247782377,237.24439933049052
G,1.2,2,14.5,399.0,464.5,212.82028978779968,235.61518866274048,240.25037707800183,0.11417292086620308,240.25037707800183
G,1.2,2,14.75,399.0,464.75,220.03106077288425,239.63788158340617,243.25635482551314,0.09547661794606892,243.25635482551314
G,1.2,2,15.0,399.0,465.0,227.24183175796884,243.66057450407186,246.26233257302445,0.07723674431377134,246.26233257302445
G,1.2,2,15.25,399.0,465.25,227.06787484523858,243.43486499359136,246.09777847695463,0.07732659656453612,246.09777847695463
G,1.2,2,15.5,399.0,465.5,226.89391793250832,243.20915548311086,245.93322438088478,0.07741656905571112,245.93322438088478
G,1.2,2,15.75,399.0,465.75,226.71996101977808,242.98344597263036,245.76867028481496,0.07750666202881686,245.76867028481496
G,1.2,2,16.0,399.0,466.0,226.54600410704782,242.75773646214986,245.60411618874514,0.07759687572602116,245.60411618874514
G,1.2,2,16.25,399.0,466.25,219.04766510030032,238.38336505562708,242.33306480097622,0.0960884133570455,242.33306480097622
G,1.2,2,16.5,399.0,466.5,211.5493260935528,234.0089936491043,239.0620134132073,0.11508598512512372,239.0620134132073
G,1.2,2,16.75,399.0,466.75,204.05098708680526,229.63462224258151,235.7909620254384,0.13461065117164608,235.7909620254384
G,1.2,2,17.0,399.0,467.0,196.55264808005776,225.26025083605873,232.51991063766948,0.1546846567202526,232.51991063766948
G,1.2,2,17.25,399.0,467.25,185.423011769384,218.6834337757527,227.57610367559337,0.18522635384556027,227.57610367559337
G,1.2,2,17.5,399.0,467.5,174.29337545871022,212.10661671544665,222.63229671351723,0.2171244782018731,222.63229671351723
G,1.2,2,17.75,399.0,467.75,163.16373914803646,205.5297996551406,217.68848975144113,0.2504714450711729,217.68848975144113
G,1.2,2,18.0,399.0,468.0,152.0341028373627,198.95298259483457,212.74468278936502,0.2853682600007017,212.74468278936502
G,1.2,2,18.25,399.0,468.25,143.18399868207,193.59990020697865,208.8519319210664,0.31442339381287104,208.8519319210664
G,1.2,2,18.5,399.0,468.5,134.33389452677736,188.24681781912275,204.95918105276783,0.3445822049211234,204.95918105276783
G,1.2,2,18.75,399.0,468.75,125.48379037148469,182.89373543126686,201.06643018446925,0.3759087966282634,201.06643018446925
G,1.2,2,19.0,399.0,469.0,116.63368621619202,177.54065304341094,197.17367931617065,0.40847233453929555,197.17367931617065
H,0,-2,0.0,354.0,418.0,167.0,0.0,0.0,1.0,167.0
H,0,-2,0.25,354.25,418.0,181.75,0.0,1.5,1.0,181.75
H,0,-2,0.5,354.5,418.0,196.5,0.0,3.0,1.0,196.5
H,0,-2,0.75,354.75,418.0,211.25,0.0,4.5,1.0,211.25
H,0,-2,1.0,355.0,418.0,226.0,0.0,6.0,1.0,226.0
H,0,-2,1.25,355.25,418.0,231.25,0.75,5.0,0.9967567567567568,231.25
H,0,-2,1.5,355.5,418.0,236.5,1.5,4.0,0.9936575052854123,236.5
H,0,-2,1.75,355.75,418.0,241.75,2.25,3.0,0.9906928645294726,241.75
H,0,-2,2.0,356.0,418.0,247.0,3.0,2.0,0.9919028340080972,247.0
H,0,-2,2.25,356.25,418.0,244.75,2.25,1.5,0.9938712972420838,244.75
H,0,-2,2.5,356.5,418.0,242.5,1.5,1.0,0.9958762886597938,242.5
H,0,-2,2.75,356.75,418.0,240.25,0.75,0.5,0.9979188345473465,240.25
H,0,-2,3.0,357.0,418.0,238.0,0.0,0.0,1.0,238.0
H,0,-2,3.25,357.25,418.0,240.5,0.0,3.5,1.0,240.5
H,0,-2,3.5,357.5,418.0,243.0,0.0,7.0,1.0,243.0
H,0,-2,3.75,357.75,418.0,245.5,0.0,10.5,1.0,245.5
H,0,-2,4.0,358.0,418.0,248.0,0.0,14.0,1.0,248.0
H,0,-2,4.25,358.25,418.0,245.75,14.5,26.25,0.940996948118006,245.75
H,0,-2,4.5,358.5,418.0,243.5,29.0,38.5,0.8809034907597536,243.5
H,0,-2,4.75,358.75,418.0,241.25,43.5,50.75,0.8196891191709844,241.25
H,0,-2,5.0,359.0,418.0,239.0,58.0,63.0,0.7573221757322176,239.0
H,0,-2,5.25,359.25,418.0,240.25,71.0,74.5,0.704474505723205,240.25
H,0,-2,5.5,359.5,418.0,241.5,84.0,86.0,0.6521739130434783,241.5
H,0,-2,5.75,359.75,418.0,242.75,97.0,97.5,0.6004119464469619,242.75
H,0,-2,6.0,360.0,418.0,244.0,110.0,109.0,0.5532786885245902,244.0
H,0,-2,6.25,360.25,418.0,244.25,110.25,109.25,0.5527123848515865,244.25
H,0,-2,6.5,360.5,418.0,244.5,110.5,109.5,0.5521472392638037,244.5
H,0,-2,6.75,360.75,418.0,244.75,110.75,109.75,0.5515832482124617,244.75
H,0,-2,7.0,361.0,418.0,245.0,111.0,110.0,0.5510204081632653,245.0
H,0,-2,7.25,361.25,418.0,247.5,108.0,109.0,0.5636363636363636,247.5
H,0,-2,7.5,361.5,418.0,250.0,105.0,108.0,0.58,250.0
H,0,-2,7.75,361.75,418.0,252.5,102.0,107.0,0.596039603960396,252.5
H,0,-2,8.0,362.0,418.0,255.0,99.0,106.0,0.611764705882353,255.0
H,0,-2,8.25,362.25,418.0,255.0,92.5,102.0,0.6372549019607843,255.0
H,0,-2,8.5,362.5,418.0,255.0,86.0,98.0,0.6627450980392157,255.0
H,0,-2,8.75,362.75,418.0,255.0,79.5,94.0,0.6882352941176471,255.0
H,0,-2,9.0,363.0,418.0,255.0,73.0,90.0,0.7137254901960784,255.0
H,0,-2,9.25,363.25,418.0,255.0,67.25,84.0,0.7362745098039216,255.0
H,0,-2,9.5,363.5,418.0,255.0,61.5,78.0,0.7588235294117647,255.0
H,0,-2,9.75,363.75,418.0,255.0,55.75,72.0,0.7813725490196078,255.0
H,0,-2,10.0,364.0,418.0,255.0,50.0,66.0,0.803921568627451,255.0
H,0,-2,10.25,364.25,418.0,255.0,47.5,60.75,0.8137254901960784,255.0
H,0,-2,10.5,364.5,418.0,255.0,45.0,55.5,0.8235294117647058,255.0
H,0,-2,10.75,364.75,418.0,255.0,42.5,50.25,0.8333333333333334,255.0
H,0,-2,11.0,365.0,418.0,255.0,40.0,45.0,0.8431372549019608,255.0
H,0,-2,11.25,365.25,418.0,251.75,35.75,39.0,0.8579940417080437,251.75
H,0,-2,11.5,365.5,418.0,248.5,31.5,33.0,0.8732394366197183,248.5
H,0,-2,11.75,365.75,418.0,245.25,27.25,27.0,0.8899082568807339,245.25
H,0,-2,12.0,366.0,418.0,242.0,23.0,21.0,0.9132231404958677,242.0
H,0,-2,12.25,366.25,418.0,240.5,17.25,15.75,0.9345114345114345,240.5
H,0,-2,12.5,366.5,418.0,239.0,11.5,10.5,0.9560669456066946,239.0
H,0,-2,12.75,366.75,418.0,237.5,5.75,5.25,0.9778947368421053,237.5
H,0,-2,13.0,367.0,418.0,236.0,0.0,0.0,1.0,236.0
H,0,-2,13.25,367.25,418.0,237.25,0.5,0.0,1.0,237.25
H,0,-2,13.5,367.5,418.0,238.5,1.0,0.0,1.0,238.5
H,0,-2,13.75,367.75,418.0,239.75,1.5,0.0,1.0,239.75
H,0,-2,14.0,368.0,418.0,241.0,2.0,0.0,1.0,241.0
H,0,-2,14.25,368.25,418.0,240.75,2.0,0.5,0.9979231568016614,240.75
H,0,-2,14.5,368.5,418.0,240.5,2.0,1.0,0.9958419958419958,240.5
H,0,-2,14.75,368.75,418.0,240.25,2.0,1.5,0.9937565036420395,240.25
H,0,-2,15.0,369.0,418.0,240.0,2.0,2.0,0.9916666666666667,240.0
H,0,-1,0.0,354.0,419.0,165.0,0.0,0.0,1.0,165.0
H,0,-1,0.25,354.25,419.0,180.25,0.0,0.25,1.0,180.25
H,0,-1,0.5,354.5,419.0,195.5,0.0,0.5,1.0,195.5
H,0,-1,0.75,354.75,419.0,210.75,0.0,0.75,1.0,210.75
H,0,-1,1.0,355.0,419.0,226.0,0.0,1.0,1.0,226.0
H,0,-1,1.25,355.25,419.0,232.5,0.75,1.0,0.9967741935483871,232.5
H,0,-1,1.5,355.5,419.0,239.0,1.5,1.0,0.99581589958159,239.0
H,0,-1,1.75,355.75,419.0,245.5,2.25,1.0,0.9959266802443992,245.5
H,0,-1,2.0,356.0,419.0,252.0,3.0,1.0,0.996031746031746,252.0
H,0,-1,2.25,356.25,419.0,248.5,2.25,0.75,0.9969818913480886,248.5
H,0,-1,2.5,356.5,419.0,245.0,1.5,0.5,0.9979591836734694,245.0
H,0,-1,2.75,356.75,419.0,241.5,0.75,0.25,0.9989648033126294,241.5
H,0,-1,3.0,357.0,419.0,238.0,0.0,0.0,1.0,238.0
H,0,-1,3.25,357.25,419.0,239.5,6.75,9.5,0.9718162839248434,239.5
H,0,-1,3.5,357.5,419.0,241.0,13.5,19.0,0.9439834024896265,241.0
H,0,-1,3.75,357.75,419.0,242.5,20.25,28.5,0.9164948453608247,242.5
H,0,-1,4.0,358.0,419.0,244.0,27.0,38.0,0.889344262295082,244.0
H,0,-1,4.25,358.25,419.0,246.25,51.0,59.25,0.7928934010152284,246.25
H,0,-1,4.5,358.5,419.0,248.5,75.0,80.5,0.6981891348088531,248.5
H,0,-1,4.75,358.75,419.0,250.75,99.0,101.75,0.6051844466600199,250.75
H,0,-1,5.0,359.0,419.0,253.0,123.0,123.0,0.5138339920948617,253.0
H,0,-1,5.25,359.25,419.0,253.5,149.0,148.5,0.41420118343195267,253.5
H,0,-1,5.5,359.5,419.0,254.0,175.0,174.0,0.31496062992125984,254.0
H,0,-1,5.75,359.75,419.0,254.5,201.0,199.5,0.21611001964636542,254.5
H,0,-1,6.0,360.0,419.0,255.0,227.0,225.0,0.11764705882352941,255.0
H,0,-1,6.25,360.25,419.0,255.0,226.75,224.25,0.12058823529411765,255.0
H,0,-1,6.5,360.5,419.0,255.0,226.5,223.5,0.12352941176470589,255.0
H,0,-1,6.75,360.75,419.0,255.0,226.25,222.75,0.1264705882352941,255.0
H,0,-1,7.0,361.0,419.0,255.0,226.0,222.0,0.12941176470588237,255.0
H,0,-1,7.25,361.25,419.0,255.0,223.25,220.0,0.13725490196078433,255.0
H,0,-1,7.5,361.5,419.0,255.0,220.5,218.0,0.1450980392156863,255.0
H,0,-1,7.75,361.75,419.0,255.0,217.75,216.0,0.15294117647058825,255.0
H,0,-1,8.0,362.0,419.0,255.0,215.0,214.0,0.1607843137254902,255.0
H,0,-1,8.25,362.25,419.0,254.5,209.5,208.75,0.17976424361493124,254.5
H,0,-1,8.5,362.5,419.0,254.0,204.0,203.5,0.19881889763779528,254.0
H,0,-1,8.75,362.75,419.0,253.5,198.5,198.25,0.21794871794871795,253.5
H,0,-1,9.0,363.0,419.0,253.0,193.0,193.0,0.23715415019762845,253.0
H,0,-1,9.25,363.25,419.0,250.25,188.25,187.5,0.25074925074925075,250.25
H,0,-1,9.5,363.5,419.0,247.5,183.5,182.0,0.26464646464646463,247.5
H,0,-1,9.75,363.75,419.0,244.75,178.75,176.5,0.278855975485189,244.75
H,0,-1,10.0,364.0,419.0,242.0,174.0,171.0,0.29338842975206614,242.0
H,0,-1,10.25,364.25,419.0,242.75,169.75,164.5,0.3223480947476828,242.75
H,0,-1,10.5,364.5,419.0,243.5,165.5,158.0,0.351129363449692,243.5
H,0,-1,10.75,364.75,419.0,244.25,161.25,151.5,0.3797338792221085,244.25
H,0,-1,11.0,365.0,419.0,245.0,157.0,145.0,0.40816326530612246,245.0
H,0,-1,11.25,365.25,419.0,246.5,142.25,131.25,0.46754563894523327,246.5
H,0,-1,11.5,365.5,419.0,248.0,127.5,117.5,0.5262096774193549,248.0
H,0,-1,11.75,365.75,419.0,249.5,112.75,103.75,0.5841683366733467,249.5
H,0,-1,12.0,366.0,419.0,251.0,98.0,90.0,0.6414342629482072,251.0
H,0,-1,12.25,366.25,419.0,249.0,79.25,73.75,0.7038152610441767,249.0
H,0,-1,12.5,366.5,419.0,247.0,60.5,57.5,0.7672064777327935,247.0
H,0,-1,12.75,366.75,419.0,245.0,41.75,41.25,0.8316326530612245,245.0
