region,line,t,perpendicular_offset_px,centerline_x,centerline_y,r,g,b,h,s,v,hue_usable
122,projected_centers,0.245,-2,220.30450465243567,123.988460591133,0.4601806725970668,0.4601806725970668,0.4601806725970668,0.0,0.0,0.0018046300886159481,False
122,projected_centers,0.245,-1,220.30450465243567,123.988460591133,0.5769556482891087,0.5769556482891087,0.5769556482891087,0.0,0.0,0.002262571169761211,False
122,projected_centers,0.245,0,220.30450465243567,123.988460591133,1.3909906951286644,1.3909906951286644,1.3909906951286644,0.0,0.0,0.005454865471092802,False
122,projected_centers,0.245,1,220.30450465243567,123.988460591133,0.8578539368177189,0.8578539368177189,0.8578539368177189,0.0,0.0,0.0033641330855596822,False
122,projected_centers,0.245,2,220.30450465243567,123.988460591133,1.3100633011456644,1.3100633011456644,1.3100633011456644,0.0,0.0,0.005137503141747704,False
122,projected_centers,0.26,-2,220.18450465243566,124.205960591133,0.05326608611793322,0.05326608611793322,0.05326608611793322,0.0,0.0,0.00020888661222718912,False
122,projected_centers,0.26,-1,220.18450465243566,124.205960591133,0.6850055800033049,0.6850055800033049,0.6850055800033049,0.0,0.0,0.002686296392169823,False
122,projected_centers,0.26,0,220.18450465243566,124.205960591133,1.8369512862616801,1.8369512862616801,1.8369512862616801,0.0,0.0,0.00720373053435953,False
122,projected_centers,0.26,1,220.18450465243566,124.205960591133,0.6178539368177098,0.6178539368177098,0.6178539368177098,0.0,0.0,0.002422956614971411,False
122,projected_centers,0.26,2,220.18450465243566,124.205960591133,1.2922935832932598,1.2922935832932598,1.2922935832932598,0.0,0.0,0.0050678179736990585,False
122,projected_centers,0.275,-2,220.0645046524357,124.42346059113301,0.11251830733964911,0.11251830733964911,0.11251830733964911,0.0,0.0,0.00044124826407705535,False
122,projected_centers,0.275,-1,220.0645046524357,124.42346059113301,1.026373261119403,1.026373261119403,1.026373261119403,0.0,0.0,0.004024993180860404,False
122,projected_centers,0.275,0,220.0645046524357,124.42346059113301,2.294451286261633,2.294451286261633,2.294451286261633,0.0,0.0,0.00899784818141817,False
122,projected_centers,0.275,1,220.0645046524357,124.42346059113301,0.37785393681781443,0.37785393681781443,0.37785393681781443,0.0,0.0,0.001481780144383586,False
122,projected_centers,0.275,2,220.0645046524357,124.42346059113301,1.1179238654408024,1.1179238654408024,1.1179238654408024,0.0,0.0,0.004384015158591382,False
122,projected_centers,0.29000000000000004,-2,219.94450465243568,124.64096059113301,0.11957052856138628,0.11957052856138628,0.11957052856138628,0.0,0.0,0.00046890403357406385,False
122,projected_centers,0.29000000000000004,-1,219.94450465243568,124.64096059113301,1.2357973930307367,1.2357973930307367,1.2357973930307367,0.0,0.0,0.004846264286395046,False
